Date,Time,PV_W_078,PV_Wh_078
2021/02/13,01:56:00,12,31
2021/02/13,01:57:00,15,31
2021/02/13,01:58:00,19,31
2021/02/13,01:59:00,10,31
2021/02/13,02:00:00,14,31
2021/02/13,02:01:00,12,31
2021/02/13,02:02:00,13,31
2021/02/13,02:03:00,15,31
2021/02/13,02:04:00,14,31
2021/02/13,02:05:00,15,31
2021/02/13,02:06:00,15,31
2021/02/13,02:07:00,14,31
2021/02/13,02:08:00,15,31
2021/02/13,02:09:00,11,31
2021/02/13,02:10:00,11,31
2021/02/13,02:11:00,16,31
2021/02/13,02:12:00,11,31
2021/02/13,02:13:00,13,31
2021/02/13,02:14:00,15,31
2021/02/13,02:15:00,12,31
2021/02/13,02:16:00,12,31
2021/02/13,02:17:00,14,31
2021/02/13,02:18:00,15,31
2021/02/13,02:19:00,12,31
2021/02/13,02:20:00,13,31
2021/02/13,02:21:00,15,31
2021/02/13,02:22:00,13,31
2021/02/13,02:23:00,14,31
2021/02/13,02:24:00,14,31
2021/02/13,02:25:00,12,31
2021/02/13,02:26:00,16,31
2021/02/13,02:27:00,14,31
2021/02/13,02:28:00,10,31
2021/02/13,02:29:00,15,31
2021/02/13,02:30:00,14,31
2021/02/13,02:31:00,13,31
2021/02/13,02:32:00,14,31
2021/02/13,02:33:00,13,31
2021/02/13,02:34:00,11,31
2021/02/13,02:35:00,14,31
2021/02/13,02:36:00,13,31
2021/02/13,02:37:00,13,31
2021/02/13,02:38:00,15,31
2021/02/13,02:39:00,14,31
2021/02/13,02:40:00,13,31
2021/02/13,02:41:00,14,31
2021/02/13,02:42:00,13,31
2021/02/13,02:43:00,15,63
2021/02/13,02:44:00,16,63
2021/02/13,02:45:00,11,63
2021/02/13,02:46:00,12,63
2021/02/13,02:47:00,14,63
2021/02/13,02:48:00,16,63
2021/02/13,02:49:00,14,63
2021/02/13,02:50:00,10,63
2021/02/13,02:51:00,11,63
2021/02/13,02:52:00,11,63
2021/02/13,02:53:00,14,63
2021/02/13,02:54:00,12,63
2021/02/13,02:55:00,14,63
2021/02/13,02:56:00,15,63
2021/02/13,02:57:00,12,63
2021/02/13,02:58:00,11,63
2021/02/13,02:59:00,12,63
2021/02/13,03:00:00,13,63
2021/02/13,03:01:00,13,63
2021/02/13,03:02:00,12,63
2021/02/13,03:03:00,10,63
2021/02/13,03:04:00,11,63
2021/02/13,03:05:00,11,63
2021/02/13,03:06:00,13,63
2021/02/13,03:07:00,15,63
2021/02/13,03:08:00,14,63
2021/02/13,03:09:00,15,63
2021/02/13,03:10:00,13,63
2021/02/13,03:11:00,13,63
2021/02/13,03:12:00,13,63
2021/02/13,03:13:00,10,63
2021/02/13,03:14:00,13,63
2021/02/13,03:15:00,12,63
2021/02/13,03:16:00,14,63
2021/02/13,03:17:00,12,63
2021/02/13,03:18:00,13,63
2021/02/13,03:19:00,12,63
2021/02/13,03:20:00,13,63
2021/02/13,03:21:00,17,63
2021/02/13,03:22:00,14,63
2021/02/13,03:23:00,12,63
2021/02/13,03:24:00,12,63
2021/02/13,03:25:00,11,63
2021/02/13,03:26:00,11,63
2021/02/13,03:27:00,17,63
2021/02/13,03:28:00,15,63
2021/02/13,03:29:00,14,63
2021/02/13,03:30:00,13,63
2021/02/13,03:31:00,11,63
2021/02/13,03:32:00,9,63
2021/02/13,03:33:00,11,63
2021/02/13,03:34:00,13,63
2021/02/13,03:35:00,14,63
2021/02/13,03:36:00,14,63
2021/02/13,03:37:00,16,63
2021/02/13,03:38:00,11,63
2021/02/13,03:39:00,12,63
2021/02/13,03:40:00,10,63
2021/02/13,03:41:00,12,63
2021/02/13,03:42:00,12,63
2021/02/13,03:43:00,10,63
2021/02/13,03:44:00,11,63
2021/02/13,03:45:00,15,63
2021/02/13,03:46:00,9,63
2021/02/13,03:47:00,14,63
2021/02/13,03:48:00,13,63
2021/02/13,03:49:00,13,63
2021/02/13,03:50:00,13,63
2021/02/13,03:51:00,14,63
2021/02/13,03:52:00,10,63
2021/02/13,03:53:00,13,63
2021/02/13,03:54:00,12,63
2021/02/13,03:55:00,12,63
2021/02/13,03:56:00,13,63
2021/02/13,03:57:00,14,63
2021/02/13,03:58:00,11,63
2021/02/13,03:59:00,13,63
2021/02/13,04:00:00,12,63
2021/02/13,04:01:00,14,63
2021/02/13,04:02:00,13,63
2021/02/13,04:03:00,11,63
2021/02/13,04:04:00,11,63
2021/02/13,04:05:00,15,63
2021/02/13,04:06:00,12,63
2021/02/13,04:07:00,13,63
2021/02/13,04:08:00,13,63
2021/02/13,04:09:00,13,63
2021/02/13,04:10:00,14,63
2021/02/13,04:11:00,14,63
2021/02/13,04:12:00,8,63
2021/02/13,04:13:00,13,63
2021/02/13,04:14:00,14,63
2021/02/13,04:15:00,11,63
2021/02/13,04:16:00,14,63
2021/02/13,04:17:00,13,63
2021/02/13,04:18:00,16,63
2021/02/13,04:19:00,11,63
2021/02/13,04:20:00,14,63
2021/02/13,04:21:00,13,63
2021/02/13,04:22:00,12,63
2021/02/13,04:23:00,14,63
2021/02/13,04:24:00,15,63
2021/02/13,04:25:00,12,63
2021/02/13,04:26:00,17,63
2021/02/13,04:27:00,14,63
2021/02/13,04:28:00,13,63
2021/02/13,04:29:00,12,63
2021/02/13,04:30:00,11,63
2021/02/13,04:31:00,14,63
2021/02/13,04:32:00,13,63
2021/02/13,04:33:00,12,63
2021/02/13,04:34:00,11,63
2021/02/13,04:35:00,14,63
2021/02/13,04:36:00,11,63
2021/02/13,04:37:00,11,63
2021/02/13,04:38:00,12,63
2021/02/13,04:39:00,12,63
2021/02/13,04:40:00,12,63
2021/02/13,04:41:00,12,63
2021/02/13,04:42:00,11,63
2021/02/13,04:43:00,11,63
2021/02/13,04:44:00,14,63
2021/02/13,04:45:00,11,63
2021/02/13,04:46:00,14,63
2021/02/13,04:47:00,12,63
2021/02/13,04:48:00,11,63
2021/02/13,04:49:00,14,63
2021/02/13,04:50:00,12,63
2021/02/13,04:51:00,12,63
2021/02/13,04:52:00,15,63
2021/02/13,04:53:00,11,63
2021/02/13,04:54:00,15,63
2021/02/13,04:55:00,11,63
2021/02/13,04:56:00,11,63
2021/02/13,04:57:00,11,63
2021/02/13,04:58:00,14,63
2021/02/13,04:59:00,12,63
2021/02/13,05:00:00,15,63
2021/02/13,05:01:00,12,63
2021/02/13,05:02:00,12,63
2021/02/13,05:03:00,10,63
2021/02/13,05:04:00,9,63
2021/02/13,05:05:00,14,63
2021/02/13,05:06:00,13,94
2021/02/13,05:07:00,8,94
2021/02/13,05:08:00,12,94
2021/02/13,05:09:00,14,94
2021/02/13,05:10:00,11,94
2021/02/13,05:11:00,12,94
2021/02/13,05:12:00,14,94
2021/02/13,05:13:00,11,94
2021/02/13,05:14:00,13,94
2021/02/13,05:15:00,10,94
2021/02/13,05:16:00,13,94
2021/02/13,05:17:00,12,94
2021/02/13,05:18:00,14,94
2021/02/13,05:19:00,12,94
2021/02/13,05:20:00,11,94
2021/02/13,05:21:00,-321,94
2021/02/13,05:22:00,-132,94
2021/02/13,05:23:00,-203,94
2021/02/13,05:24:00,-171,94
2021/02/13,05:25:00,-213,94
2021/02/13,05:26:00,-214,94
2021/02/13,05:27:00,-213,94
2021/02/13,05:28:00,-95,94
2021/02/13,05:29:00,-81,94
2021/02/13,05:30:00,-75,94
2021/02/13,05:31:00,-65,94
2021/02/13,05:32:00,-131,94
2021/02/13,05:33:00,-56,94
2021/02/13,05:34:00,-23,94
2021/02/13,05:35:00,15,94
2021/02/13,05:36:00,13,94
2021/02/13,05:37:00,52,94
2021/02/13,05:38:00,111,94
2021/02/13,05:39:00,211,94
2021/02/13,05:40:00,350,94
2021/02/13,05:41:00,429,94
2021/02/13,05:42:00,404,94
2021/02/13,05:43:00,546,125
2021/02/13,05:44:00,621,125
2021/02/13,05:45:00,725,125
2021/02/13,05:46:00,810,156
2021/02/13,05:47:00,875,156
2021/02/13,05:48:00,943,188
2021/02/13,05:49:00,994,188
2021/02/13,05:50:00,1178,219
2021/02/13,05:51:00,1289,219
2021/02/13,05:52:00,1368,250
2021/02/13,05:53:00,1381,281
2021/02/13,05:54:00,1470,313
2021/02/13,05:55:00,1528,344
2021/02/13,05:56:00,1688,344
2021/02/13,05:57:00,1668,375
2021/02/13,05:58:00,1686,406
2021/02/13,05:59:00,1714,438
2021/02/13,06:00:00,1699,469
2021/02/13,06:01:00,1622,500
2021/02/13,06:02:00,1809,531
2021/02/13,06:03:00,1967,563
2021/02/13,06:04:00,2150,594
2021/02/13,06:05:00,2339,625
2021/02/13,06:06:00,2312,656
2021/02/13,06:07:00,2311,719
2021/02/13,06:08:00,2229,750
2021/02/13,06:09:00,2106,781
2021/02/13,06:10:00,2062,813
2021/02/13,06:11:00,2204,844
2021/02/13,06:12:00,2170,875
2021/02/13,06:13:00,2206,938
2021/02/13,06:14:00,2366,969
2021/02/13,06:15:00,2479,1000
2021/02/13,06:16:00,2724,1031
2021/02/13,06:17:00,3243,1094
2021/02/13,06:18:00,3274,1156
2021/02/13,06:19:00,3260,1219
2021/02/13,06:20:00,4083,1250
2021/02/13,06:21:00,4439,1344
2021/02/13,06:22:00,3443,1406
2021/02/13,06:23:00,3546,1469
2021/02/13,06:24:00,3978,1531
2021/02/13,06:25:00,5529,1594
2021/02/13,06:26:00,6378,1688
2021/02/13,06:27:00,6487,1813
2021/02/13,06:28:00,6706,1906
2021/02/13,06:29:00,6888,2031
2021/02/13,06:30:00,7019,2156
2021/02/13,06:31:00,6244,2250
2021/02/13,06:32:00,5967,2344
2021/02/13,06:33:00,7324,2469
2021/02/13,06:34:00,6698,2594
2021/02/13,06:35:00,5820,2688
2021/02/13,06:36:00,7370,2813
2021/02/13,06:37:00,7338,2938
2021/02/13,06:38:00,7133,3063
2021/02/13,06:39:00,5713,3156
2021/02/13,06:40:00,5590,3250
2021/02/13,06:41:00,5747,3344
2021/02/13,06:42:00,5530,3438
2021/02/13,06:43:00,5382,3531
2021/02/13,06:44:00,5451,3625
2021/02/13,06:45:00,5686,3719
2021/02/13,06:46:00,6375,3813
2021/02/13,06:47:00,6591,3938
2021/02/13,06:48:00,6497,4031
2021/02/13,06:49:00,6429,4156
2021/02/13,06:50:00,6693,4250
2021/02/13,06:51:00,8284,4375
2021/02/13,06:52:00,8901,4531
2021/02/13,06:53:00,8392,4656
2021/02/13,06:54:00,8862,4813
2021/02/13,06:55:00,8269,4969
2021/02/13,06:56:00,7938,5094
2021/02/13,06:57:00,7339,5219
2021/02/13,06:58:00,7923,5344
2021/02/13,06:59:00,8205,5469
2021/02/13,07:00:00,9692,5625
2021/02/13,07:01:00,10441,5781
2021/02/13,07:02:00,11686,5969
2021/02/13,07:03:00,11227,6156
2021/02/13,07:04:00,8194,6313
2021/02/13,07:05:00,8829,6469
2021/02/13,07:06:00,10565,6625
2021/02/13,07:07:00,11082,6813
2021/02/13,07:08:00,14003,7000
2021/02/13,07:09:00,15054,7250
2021/02/13,07:10:00,15473,7500
2021/02/13,07:11:00,15576,7781
2021/02/13,07:12:00,15742,8031
2021/02/13,07:13:00,15653,8313
2021/02/13,07:14:00,17062,8563
2021/02/13,07:15:00,17832,8875
2021/02/13,07:16:00,17780,9156
2021/02/13,07:17:00,17735,9438
2021/02/13,07:18:00,18475,9750
2021/02/13,07:19:00,18303,10063
2021/02/13,07:20:00,17159,10344
2021/02/13,07:21:00,17183,10656
2021/02/13,07:22:00,17198,10938
2021/02/13,07:23:00,17591,11219
2021/02/13,07:24:00,17899,11500
2021/02/13,07:25:00,18501,11813
2021/02/13,07:26:00,19641,12125
2021/02/13,07:27:00,20149,12469
2021/02/13,07:28:00,20115,12813
2021/02/13,07:29:00,19963,13156
2021/02/13,07:30:00,19339,13469
2021/02/13,07:31:00,19572,13781
2021/02/13,07:32:00,20472,14125
2021/02/13,07:33:00,21017,14469
2021/02/13,07:34:00,21160,14813
2021/02/13,07:35:00,21823,15156
2021/02/13,07:36:00,22254,15563
2021/02/13,07:37:00,23168,15938
2021/02/13,07:38:00,24283,16313
2021/02/13,07:39:00,25069,16719
2021/02/13,07:40:00,25622,17156
2021/02/13,07:41:00,26157,17594
2021/02/13,07:42:00,26675,18031
2021/02/13,07:43:00,26722,18469
2021/02/13,07:44:00,27201,18906
2021/02/13,07:45:00,26208,19375
2021/02/13,07:46:00,25835,19781
2021/02/13,07:47:00,26200,20219
2021/02/13,07:48:00,26716,20656
2021/02/13,07:49:00,25048,21094
2021/02/13,07:50:00,20334,21469
2021/02/13,07:51:00,18952,21813
2021/02/13,07:52:00,20202,22125
2021/02/13,07:53:00,20651,22469
2021/02/13,07:54:00,20846,22813
2021/02/13,07:55:00,19432,23156
2021/02/13,07:56:00,17569,23469
2021/02/13,07:57:00,16786,23750
2021/02/13,07:58:00,15830,24031
2021/02/13,07:59:00,17629,24313
2021/02/13,08:00:00,20350,24625
2021/02/13,08:01:00,24506,25000
2021/02/13,08:02:00,26805,25438
2021/02/13,08:03:00,26449,25875
2021/02/13,08:04:00,27423,26313
2021/02/13,08:05:00,28299,26781
2021/02/13,08:06:00,26404,27219
2021/02/13,08:07:00,28384,27688
2021/02/13,08:08:00,29736,28188
2021/02/13,08:09:00,27779,28656
2021/02/13,08:10:00,20748,29063
2021/02/13,08:11:00,16071,29344
2021/02/13,08:12:00,20108,29656
2021/02/13,08:13:00,17943,30000
2021/02/13,08:14:00,17835,30281
2021/02/13,08:15:00,18569,30563
2021/02/13,08:16:00,17332,30875
2021/02/13,08:17:00,21685,31188
2021/02/13,08:18:00,23719,31563
2021/02/13,08:19:00,26591,32000
2021/02/13,08:20:00,28279,32438
2021/02/13,08:21:00,28262,32906
2021/02/13,08:22:00,28316,33375
2021/02/13,08:23:00,27910,33875
2021/02/13,08:24:00,28404,34313
2021/02/13,08:25:00,29125,34781
2021/02/13,08:26:00,29227,35281
2021/02/13,08:27:00,31286,35813
2021/02/13,08:28:00,33078,36344
2021/02/13,08:29:00,33748,36875
2021/02/13,08:30:00,33926,37438
2021/02/13,08:31:00,34309,38031
2021/02/13,08:32:00,34837,38594
2021/02/13,08:33:00,34380,39188
2021/02/13,08:34:00,34174,39750
2021/02/13,08:35:00,34312,40313
2021/02/13,08:36:00,27579,40781
2021/02/13,08:37:00,18002,41219
2021/02/13,08:38:00,21463,41625
2021/02/13,08:39:00,26636,42063
2021/02/13,08:40:00,35349,42625
2021/02/13,08:41:00,33491,43219
2021/02/13,08:42:00,32611,43719
2021/02/13,08:43:00,29583,44281
2021/02/13,08:44:00,37247,44875
2021/02/13,08:45:00,37017,45469
2021/02/13,08:46:00,35367,46094
2021/02/13,08:47:00,29104,46656
2021/02/13,08:48:00,12776,47031
2021/02/13,08:49:00,9727,47188
2021/02/13,08:50:00,10891,47375
2021/02/13,08:51:00,11014,47563
2021/02/13,08:52:00,13106,47750
2021/02/13,08:53:00,17606,48031
2021/02/13,08:54:00,26079,48375
2021/02/13,08:55:00,29017,48844
2021/02/13,08:56:00,31119,49344
2021/02/13,08:57:00,32970,49875
2021/02/13,08:58:00,34933,50469
2021/02/13,08:59:00,35164,51031
2021/02/13,09:00:00,30561,51594
2021/02/13,09:01:00,32799,52156
2021/02/13,09:02:00,31158,52656
2021/02/13,09:03:00,33834,53219
2021/02/13,09:04:00,35756,53781
2021/02/13,09:05:00,32679,54344
2021/02/13,09:06:00,35870,54938
2021/02/13,09:07:00,37504,55531
2021/02/13,09:08:00,37996,56156
2021/02/13,09:09:00,38315,56813
2021/02/13,09:10:00,38874,57438
2021/02/13,09:11:00,39088,58094
2021/02/13,09:12:00,39066,58719
2021/02/13,09:13:00,39521,59375
2021/02/13,09:14:00,39540,60063
2021/02/13,09:15:00,39879,60719
2021/02/13,09:16:00,38524,61375
2021/02/13,09:17:00,36680,61969
2021/02/13,09:18:00,37660,62563
2021/02/13,09:19:00,38825,63219
2021/02/13,09:20:00,37208,63844
2021/02/13,09:21:00,20343,64313
2021/02/13,09:22:00,30156,64688
2021/02/13,09:23:00,34112,65219
2021/02/13,09:24:00,37744,65844
2021/02/13,09:25:00,37741,66469
2021/02/13,09:26:00,38433,67094
2021/02/13,09:27:00,38388,67719
2021/02/13,09:28:00,37696,68344
2021/02/13,09:29:00,38365,68969
2021/02/13,09:30:00,38638,69594
2021/02/13,09:31:00,39252,70250
2021/02/13,09:32:00,39401,70938
2021/02/13,09:33:00,39613,71563
2021/02/13,09:34:00,39456,72219
2021/02/13,09:35:00,38497,72875
2021/02/13,09:36:00,37141,73500
2021/02/13,09:37:00,38457,74156
2021/02/13,09:38:00,35366,74750
2021/02/13,09:39:00,35401,75344
2021/02/13,09:40:00,38820,75938
2021/02/13,09:41:00,39490,76563
2021/02/13,09:42:00,35205,77188
2021/02/13,09:43:00,41310,77813
2021/02/13,09:44:00,42236,78500
2021/02/13,09:45:00,42242,79219
2021/02/13,09:46:00,39384,79875
2021/02/13,09:47:00,32834,80469
2021/02/13,09:48:00,35457,81063
2021/02/13,09:49:00,29637,81656
2021/02/13,09:50:00,29142,82156
2021/02/13,09:51:00,31442,82656
2021/02/13,09:52:00,26955,83188
2021/02/13,09:53:00,18829,83656
2021/02/13,09:54:00,15842,83906
2021/02/13,09:55:00,16766,84250
2021/02/13,09:56:00,10331,84469
2021/02/13,09:57:00,10508,84656
2021/02/13,09:58:00,29878,84938
2021/02/13,09:59:00,24697,85375
2021/02/13,10:00:00,46479,86000
2021/02/13,10:01:00,45938,86750
2021/02/13,10:02:00,40766,87500
2021/02/13,10:03:00,45313,88219
2021/02/13,10:04:00,45322,88969
2021/02/13,10:05:00,45025,89750
2021/02/13,10:06:00,45193,90500
2021/02/13,10:07:00,42371,91250
2021/02/13,10:08:00,44991,91969
2021/02/13,10:09:00,37551,92625
2021/02/13,10:10:00,17313,93094
2021/02/13,10:11:00,8869,93281
2021/02/13,10:12:00,11740,93563
2021/02/13,10:13:00,22096,93813
2021/02/13,10:14:00,35383,94344
2021/02/13,10:15:00,46768,95063
2021/02/13,10:16:00,45968,95844
2021/02/13,10:17:00,45394,96594
2021/02/13,10:18:00,45022,97344
2021/02/13,10:19:00,44829,98094
2021/02/13,10:20:00,44473,98844
2021/02/13,10:21:00,44446,99563
2021/02/13,10:22:00,44374,100313
2021/02/13,10:23:00,44560,101063
2021/02/13,10:24:00,43601,101781
2021/02/13,10:25:00,41970,102500
2021/02/13,10:26:00,44286,103219
2021/02/13,10:27:00,43874,103969
2021/02/13,10:28:00,44024,104688
2021/02/13,10:29:00,44086,105438
2021/02/13,10:30:00,44092,106156
2021/02/13,10:31:00,44235,106906
2021/02/13,10:32:00,44624,107625
2021/02/13,10:33:00,44698,108344
2021/02/13,10:34:00,45024,109094
2021/02/13,10:35:00,45343,109844
2021/02/13,10:36:00,45437,110625
2021/02/13,10:37:00,45918,111375
2021/02/13,10:38:00,46119,112125
2021/02/13,10:39:00,46397,112906
2021/02/13,10:40:00,46533,113688
2021/02/13,10:41:00,46820,114438
2021/02/13,10:42:00,46908,115250
2021/02/13,10:43:00,47353,116031
2021/02/13,10:44:00,46830,116781
2021/02/13,10:45:00,46252,117531
2021/02/13,10:46:00,34369,118281
2021/02/13,10:47:00,47664,118969
2021/02/13,10:48:00,41882,119688
2021/02/13,10:49:00,44330,120438
2021/02/13,10:50:00,43422,121188
2021/02/13,10:51:00,47738,121875
2021/02/13,10:52:00,45158,122656
2021/02/13,10:53:00,30091,123219
2021/02/13,10:54:00,43404,123625
2021/02/13,10:55:00,43327,124438
2021/02/13,10:56:00,41076,125156
2021/02/13,10:57:00,38044,125875
2021/02/13,10:58:00,42552,126594
2021/02/13,10:59:00,46569,127344
2021/02/13,11:00:00,44929,128125
2021/02/13,11:01:00,42688,128875
2021/02/13,11:02:00,45842,129594
2021/02/13,11:03:00,45699,130344
2021/02/13,11:04:00,45541,131094
2021/02/13,11:05:00,45549,131875
2021/02/13,11:06:00,45565,132625
2021/02/13,11:07:00,45290,133375
2021/02/13,11:08:00,45271,134125
2021/02/13,11:09:00,45116,134906
2021/02/13,11:10:00,45001,135656
2021/02/13,11:11:00,44926,136406
2021/02/13,11:12:00,43770,137125
2021/02/13,11:13:00,44788,137875
2021/02/13,11:14:00,44987,138656
2021/02/13,11:15:00,45042,139375
2021/02/13,11:16:00,45050,140125
2021/02/13,11:17:00,45150,140875
2021/02/13,11:18:00,45223,141656
2021/02/13,11:19:00,43029,142375
2021/02/13,11:20:00,44627,143094
2021/02/13,11:21:00,46200,143813
2021/02/13,11:22:00,40890,144563
2021/02/13,11:23:00,39867,145125
2021/02/13,11:24:00,42853,145875
2021/02/13,11:25:00,46023,146625
2021/02/13,11:26:00,45789,147406
2021/02/13,11:27:00,45330,148156
2021/02/13,11:28:00,45386,148906
2021/02/13,11:29:00,45425,149656
2021/02/13,11:30:00,45518,150438
2021/02/13,11:31:00,45438,151188
2021/02/13,11:32:00,45490,151938
2021/02/13,11:33:00,45661,152688
2021/02/13,11:34:00,45479,153469
2021/02/13,11:35:00,45673,154219
2021/02/13,11:36:00,46053,154969
2021/02/13,11:37:00,46188,155750
2021/02/13,11:38:00,46103,156500
2021/02/13,11:39:00,46217,157281
2021/02/13,11:40:00,46054,158063
2021/02/13,11:41:00,46211,158813
2021/02/13,11:42:00,43128,159594
2021/02/13,11:43:00,46239,160344
2021/02/13,11:44:00,46252,161156
2021/02/13,11:45:00,46301,161906
2021/02/13,11:46:00,46297,162656
2021/02/13,11:47:00,46522,163438
2021/02/13,11:48:00,46450,164219
2021/02/13,11:49:00,46631,165000
2021/02/13,11:50:00,46719,165781
2021/02/13,11:51:00,46534,166531
2021/02/13,11:52:00,46733,167313
2021/02/13,11:53:00,46866,168125
2021/02/13,11:54:00,47425,168906
2021/02/13,11:55:00,47968,169688
2021/02/13,11:56:00,48085,170469
2021/02/13,11:57:00,46536,171281
2021/02/13,11:58:00,48382,172094
2021/02/13,11:59:00,46991,172875
2021/02/13,12:00:00,46604,173625
2021/02/13,12:01:00,46533,174438
2021/02/13,12:02:00,46570,175188
2021/02/13,12:03:00,46611,175969
2021/02/13,12:04:00,46683,176719
2021/02/13,12:05:00,46919,177531
2021/02/13,12:06:00,46985,178313
2021/02/13,12:07:00,47063,179094
2021/02/13,12:08:00,47071,179875
2021/02/13,12:09:00,47020,180688
2021/02/13,12:10:00,47043,181438
2021/02/13,12:11:00,47177,182219
2021/02/13,12:12:00,42580,183000
2021/02/13,12:13:00,47435,183813
2021/02/13,12:14:00,47488,184594
2021/02/13,12:15:00,46949,185375
2021/02/13,12:16:00,47170,186156
2021/02/13,12:17:00,47324,186938
2021/02/13,12:18:00,47484,187750
2021/02/13,12:19:00,47541,188531
2021/02/13,12:20:00,47732,189313
2021/02/13,12:21:00,48072,190125
2021/02/13,12:22:00,47919,190906
2021/02/13,12:23:00,48100,191719
2021/02/13,12:24:00,48183,192500
2021/02/13,12:25:00,48398,193281
2021/02/13,12:26:00,47583,194031
2021/02/13,12:27:00,43047,194813
2021/02/13,12:28:00,48062,195594
2021/02/13,12:29:00,48038,196406
2021/02/13,12:30:00,48373,197188
2021/02/13,12:31:00,49106,198000
2021/02/13,12:32:00,49505,198813
2021/02/13,12:33:00,50319,199656
2021/02/13,12:34:00,50286,200469
2021/02/13,12:35:00,51720,201344
2021/02/13,12:36:00,42196,202094
2021/02/13,12:37:00,40583,202813
2021/02/13,12:38:00,37923,203375
2021/02/13,12:39:00,36089,204000
2021/02/13,12:40:00,33774,204531
2021/02/13,12:41:00,34160,205219
2021/02/13,12:42:00,25121,205750
2021/02/13,12:43:00,38564,206406
2021/02/13,12:44:00,32762,207156
2021/02/13,12:45:00,54592,207719
2021/02/13,12:46:00,45966,208531
2021/02/13,12:47:00,51778,209406
2021/02/13,12:48:00,51454,210281
2021/02/13,12:49:00,51103,211125
2021/02/13,12:50:00,38939,211906
