Date,Time,PV_W_078,PV_Wh_078
2021/05/29,01:07:00,15,31
2021/05/29,01:08:00,13,31
2021/05/29,01:09:00,15,31
2021/05/29,01:10:00,11,31
2021/05/29,01:11:00,13,31
2021/05/29,01:12:00,13,31
2021/05/29,01:13:00,13,31
2021/05/29,01:14:00,12,31
2021/05/29,01:15:00,14,31
2021/05/29,01:16:00,16,31
2021/05/29,01:17:00,10,31
2021/05/29,01:18:00,10,31
2021/05/29,01:19:00,13,31
2021/05/29,01:20:00,14,31
2021/05/29,01:21:00,11,31
2021/05/29,01:22:00,13,31
2021/05/29,01:23:00,14,31
2021/05/29,01:24:00,14,31
2021/05/29,01:25:00,12,31
2021/05/29,01:26:00,14,31
2021/05/29,01:27:00,11,31
2021/05/29,01:28:00,17,31
2021/05/29,01:29:00,15,31
2021/05/29,01:30:00,12,31
2021/05/29,01:31:00,15,31
2021/05/29,01:32:00,13,31
2021/05/29,01:33:00,13,31
2021/05/29,01:34:00,15,31
2021/05/29,01:35:00,12,31
2021/05/29,01:36:00,14,31
2021/05/29,01:37:00,12,31
2021/05/29,01:38:00,12,31
2021/05/29,01:39:00,13,31
2021/05/29,01:40:00,15,31
2021/05/29,01:41:00,15,31
2021/05/29,01:42:00,12,31
2021/05/29,01:43:00,13,31
2021/05/29,01:44:00,13,31
2021/05/29,01:45:00,15,31
2021/05/29,01:46:00,12,31
2021/05/29,01:47:00,14,31
2021/05/29,01:48:00,15,31
2021/05/29,01:49:00,13,31
2021/05/29,01:50:00,13,31
2021/05/29,01:51:00,13,31
2021/05/29,01:52:00,12,31
2021/05/29,01:53:00,17,31
2021/05/29,01:54:00,16,31
2021/05/29,01:55:00,12,31
2021/05/29,01:56:00,11,31
2021/05/29,01:57:00,11,31
2021/05/29,01:58:00,14,31
2021/05/29,01:59:00,12,31
2021/05/29,02:00:00,14,31
2021/05/29,02:01:00,10,31
2021/05/29,02:02:00,11,31
2021/05/29,02:03:00,14,31
2021/05/29,02:04:00,17,31
2021/05/29,02:05:00,10,31
2021/05/29,02:06:00,13,31
2021/05/29,02:07:00,13,31
2021/05/29,02:08:00,10,31
2021/05/29,02:09:00,15,31
2021/05/29,02:10:00,14,31
2021/05/29,02:11:00,13,31
2021/05/29,02:12:00,11,31
2021/05/29,02:13:00,12,31
2021/05/29,02:14:00,15,31
2021/05/29,02:15:00,11,31
2021/05/29,02:16:00,13,31
2021/05/29,02:17:00,13,31
2021/05/29,02:18:00,12,31
2021/05/29,02:19:00,14,31
2021/05/29,02:20:00,12,31
2021/05/29,02:21:00,12,31
2021/05/29,02:22:00,13,31
2021/05/29,02:23:00,10,31
2021/05/29,02:24:00,14,31
2021/05/29,02:25:00,14,31
2021/05/29,02:26:00,12,31
2021/05/29,02:27:00,14,31
2021/05/29,02:28:00,15,31
2021/05/29,02:29:00,13,31
2021/05/29,02:30:00,14,31
2021/05/29,02:31:00,13,31
2021/05/29,02:32:00,15,31
2021/05/29,02:33:00,11,31
2021/05/29,02:34:00,13,31
2021/05/29,02:35:00,12,31
2021/05/29,02:36:00,9,31
2021/05/29,02:37:00,14,31
2021/05/29,02:38:00,11,31
2021/05/29,02:39:00,14,31
2021/05/29,02:40:00,14,31
2021/05/29,02:41:00,13,31
2021/05/29,02:42:00,14,31
2021/05/29,02:43:00,15,63
2021/05/29,02:44:00,8,63
2021/05/29,02:45:00,14,63
2021/05/29,02:46:00,12,63
2021/05/29,02:47:00,12,63
2021/05/29,02:48:00,13,63
2021/05/29,02:49:00,13,63
2021/05/29,02:50:00,15,63
2021/05/29,02:51:00,12,63
2021/05/29,02:52:00,14,63
2021/05/29,02:53:00,13,63
2021/05/29,02:54:00,14,63
2021/05/29,02:55:00,12,63
2021/05/29,02:56:00,15,63
2021/05/29,02:57:00,11,63
2021/05/29,02:58:00,14,63
2021/05/29,02:59:00,13,63
2021/05/29,03:00:00,16,63
2021/05/29,03:01:00,10,63
2021/05/29,03:02:00,13,63
2021/05/29,03:03:00,8,63
2021/05/29,03:04:00,13,63
2021/05/29,03:05:00,14,63
2021/05/29,03:06:00,14,63
2021/05/29,03:07:00,11,63
2021/05/29,03:08:00,13,63
2021/05/29,03:09:00,14,63
2021/05/29,03:10:00,13,63
2021/05/29,03:11:00,12,63
2021/05/29,03:12:00,12,63
2021/05/29,03:13:00,11,63
2021/05/29,03:14:00,11,63
2021/05/29,03:15:00,10,63
2021/05/29,03:16:00,14,63
2021/05/29,03:17:00,12,63
2021/05/29,03:18:00,12,63
2021/05/29,03:19:00,15,63
2021/05/29,03:20:00,14,63
2021/05/29,03:21:00,10,63
2021/05/29,03:22:00,12,63
2021/05/29,03:23:00,13,63
2021/05/29,03:24:00,12,63
2021/05/29,03:25:00,15,63
2021/05/29,03:26:00,13,63
2021/05/29,03:27:00,14,63
2021/05/29,03:28:00,13,63
2021/05/29,03:29:00,12,63
2021/05/29,03:30:00,11,63
2021/05/29,03:31:00,12,63
2021/05/29,03:32:00,16,63
2021/05/29,03:33:00,14,63
2021/05/29,03:34:00,13,63
2021/05/29,03:35:00,14,63
2021/05/29,03:36:00,12,63
2021/05/29,03:37:00,15,63
2021/05/29,03:38:00,12,63
2021/05/29,03:39:00,14,63
2021/05/29,03:40:00,15,63
2021/05/29,03:41:00,9,63
2021/05/29,03:42:00,13,63
2021/05/29,03:43:00,13,63
2021/05/29,03:44:00,13,63
2021/05/29,03:45:00,13,63
2021/05/29,03:46:00,11,63
2021/05/29,03:47:00,15,63
2021/05/29,03:48:00,13,63
2021/05/29,03:49:00,14,63
2021/05/29,03:50:00,14,63
2021/05/29,03:51:00,15,63
2021/05/29,03:52:00,14,63
2021/05/29,03:53:00,11,63
2021/05/29,03:54:00,14,63
2021/05/29,03:55:00,9,63
2021/05/29,03:56:00,12,63
2021/05/29,03:57:00,11,63
2021/05/29,03:58:00,12,63
2021/05/29,03:59:00,11,63
2021/05/29,04:00:00,14,63
2021/05/29,04:01:00,13,63
2021/05/29,04:02:00,14,63
2021/05/29,04:03:00,14,63
2021/05/29,04:04:00,13,63
2021/05/29,04:05:00,12,63
2021/05/29,04:06:00,13,63
2021/05/29,04:07:00,11,63
2021/05/29,04:08:00,14,63
2021/05/29,04:09:00,9,63
2021/05/29,04:10:00,14,63
2021/05/29,04:11:00,12,63
2021/05/29,04:12:00,14,63
2021/05/29,04:13:00,16,63
2021/05/29,04:14:00,13,63
2021/05/29,04:15:00,11,63
2021/05/29,04:16:00,15,63
2021/05/29,04:17:00,14,63
2021/05/29,04:18:00,11,63
2021/05/29,04:19:00,16,63
2021/05/29,04:20:00,12,63
2021/05/29,04:21:00,12,63
2021/05/29,04:22:00,13,63
2021/05/29,04:23:00,14,63
2021/05/29,04:24:00,11,63
2021/05/29,04:25:00,13,63
2021/05/29,04:26:00,11,63
2021/05/29,04:27:00,12,63
2021/05/29,04:28:00,11,63
2021/05/29,04:29:00,11,63
2021/05/29,04:30:00,16,63
2021/05/29,04:31:00,12,63
2021/05/29,04:32:00,11,63
2021/05/29,04:33:00,10,63
2021/05/29,04:34:00,14,63
2021/05/29,04:35:00,14,63
2021/05/29,04:36:00,10,63
2021/05/29,04:37:00,11,63
2021/05/29,04:38:00,13,63
2021/05/29,04:39:00,12,63
2021/05/29,04:40:00,14,63
2021/05/29,04:41:00,12,63
2021/05/29,04:42:00,14,63
2021/05/29,04:43:00,11,63
2021/05/29,04:44:00,12,63
2021/05/29,04:45:00,10,63
2021/05/29,04:46:00,12,63
2021/05/29,04:47:00,8,63
2021/05/29,04:48:00,14,63
2021/05/29,04:49:00,11,63
2021/05/29,04:50:00,10,63
2021/05/29,04:51:00,10,63
2021/05/29,04:52:00,13,63
2021/05/29,04:53:00,12,63
2021/05/29,04:54:00,13,63
2021/05/29,04:55:00,13,63
2021/05/29,04:56:00,13,63
2021/05/29,04:57:00,15,63
2021/05/29,04:58:00,12,63
2021/05/29,04:59:00,12,63
2021/05/29,05:00:00,13,63
2021/05/29,05:01:00,12,63
2021/05/29,05:02:00,13,63
2021/05/29,05:03:00,14,63
2021/05/29,05:04:00,12,63
2021/05/29,05:05:00,12,63
2021/05/29,05:06:00,14,63
2021/05/29,05:07:00,10,63
2021/05/29,05:08:00,12,63
2021/05/29,05:09:00,11,63
2021/05/29,05:10:00,13,63
2021/05/29,05:11:00,12,63
2021/05/29,05:12:00,8,63
2021/05/29,05:13:00,13,63
2021/05/29,05:14:00,12,63
2021/05/29,05:15:00,12,63
2021/05/29,05:16:00,11,63
2021/05/29,05:17:00,9,63
2021/05/29,05:18:00,12,63
2021/05/29,05:19:00,13,63
2021/05/29,05:20:00,13,94
2021/05/29,05:21:00,11,94
2021/05/29,05:22:00,12,94
2021/05/29,05:23:00,11,94
2021/05/29,05:24:00,14,94
2021/05/29,05:25:00,12,94
2021/05/29,05:26:00,13,94
2021/05/29,05:27:00,13,94
2021/05/29,05:28:00,12,94
2021/05/29,05:29:00,8,94
2021/05/29,05:30:00,13,94
2021/05/29,05:31:00,11,94
2021/05/29,05:32:00,14,94
2021/05/29,05:33:00,11,94
2021/05/29,05:34:00,12,94
2021/05/29,05:35:00,14,94
2021/05/29,05:36:00,11,94
2021/05/29,05:37:00,15,94
2021/05/29,05:38:00,13,94
2021/05/29,05:39:00,13,94
2021/05/29,05:40:00,15,94
2021/05/29,05:41:00,12,94
2021/05/29,05:42:00,15,94
2021/05/29,05:43:00,11,94
2021/05/29,05:44:00,10,94
2021/05/29,05:45:00,10,94
2021/05/29,05:46:00,9,94
2021/05/29,05:47:00,12,94
2021/05/29,05:48:00,11,94
2021/05/29,05:49:00,11,94
2021/05/29,05:50:00,16,94
2021/05/29,05:51:00,13,94
2021/05/29,05:52:00,15,94
2021/05/29,05:53:00,14,94
2021/05/29,05:54:00,13,94
2021/05/29,05:55:00,15,94
2021/05/29,05:56:00,11,94
2021/05/29,05:57:00,15,94
2021/05/29,05:58:00,12,94
2021/05/29,05:59:00,14,94
2021/05/29,06:00:00,14,94
2021/05/29,06:01:00,11,94
2021/05/29,06:02:00,13,94
2021/05/29,06:03:00,15,94
2021/05/29,06:04:00,14,94
2021/05/29,06:05:00,12,94
2021/05/29,06:06:00,18,94
2021/05/29,06:07:00,14,94
2021/05/29,06:08:00,15,94
2021/05/29,06:09:00,13,94
2021/05/29,06:10:00,13,94
2021/05/29,06:11:00,13,94
2021/05/29,06:12:00,13,94
2021/05/29,06:13:00,15,94
2021/05/29,06:14:00,13,94
2021/05/29,06:15:00,15,94
2021/05/29,06:16:00,12,94
2021/05/29,06:17:00,12,94
2021/05/29,06:18:00,13,94
2021/05/29,06:19:00,12,94
2021/05/29,06:20:00,-135,94
2021/05/29,06:21:00,-121,94
2021/05/29,06:22:00,-160,94
2021/05/29,06:23:00,-174,94
2021/05/29,06:24:00,-176,94
2021/05/29,06:25:00,-269,94
2021/05/29,06:26:00,-253,94
2021/05/29,06:27:00,-153,94
2021/05/29,06:28:00,-237,94
2021/05/29,06:29:00,-91,94
2021/05/29,06:30:00,-106,94
2021/05/29,06:31:00,-190,94
2021/05/29,06:32:00,-58,94
2021/05/29,06:33:00,-71,94
2021/05/29,06:34:00,-33,94
2021/05/29,06:35:00,-17,94
2021/05/29,06:36:00,-85,94
2021/05/29,06:37:00,40,94
2021/05/29,06:38:00,69,94
2021/05/29,06:39:00,42,94
2021/05/29,06:40:00,139,94
2021/05/29,06:41:00,82,94
2021/05/29,06:42:00,222,94
2021/05/29,06:43:00,183,94
2021/05/29,06:44:00,264,94
2021/05/29,06:45:00,419,125
2021/05/29,06:46:00,379,125
2021/05/29,06:47:00,466,125
2021/05/29,06:48:00,503,125
2021/05/29,06:49:00,302,188
2021/05/29,06:50:00,572,188
2021/05/29,06:51:00,534,188
2021/05/29,06:52:00,617,219
2021/05/29,06:53:00,611,219
2021/05/29,06:54:00,659,219
2021/05/29,06:55:00,770,250
2021/05/29,06:56:00,842,250
2021/05/29,06:57:00,992,281
2021/05/29,06:58:00,1023,281
2021/05/29,06:59:00,1192,313
2021/05/29,07:00:00,1144,313
2021/05/29,07:01:00,1131,344
2021/05/29,07:02:00,1275,344
2021/05/29,07:03:00,1358,375
2021/05/29,07:04:00,1634,406
2021/05/29,07:05:00,1740,438
2021/05/29,07:06:00,1887,469
2021/05/29,07:07:00,1992,500
2021/05/29,07:08:00,2084,531
2021/05/29,07:09:00,2266,563
2021/05/29,07:10:00,2340,594
2021/05/29,07:11:00,2504,625
2021/05/29,07:12:00,2659,688
2021/05/29,07:13:00,2191,719
2021/05/29,07:14:00,2370,750
2021/05/29,07:15:00,1365,781
2021/05/29,07:16:00,1395,813
2021/05/29,07:17:00,1546,813
2021/05/29,07:18:00,1557,844
2021/05/29,07:19:00,1712,875
2021/05/29,07:20:00,1584,906
2021/05/29,07:21:00,1622,938
2021/05/29,07:22:00,1829,969
2021/05/29,07:23:00,1695,1000
2021/05/29,07:24:00,1822,1000
2021/05/29,07:25:00,1903,1063
2021/05/29,07:26:00,2038,1094
2021/05/29,07:27:00,4368,1125
2021/05/29,07:28:00,2232,1156
2021/05/29,07:29:00,2537,1219
2021/05/29,07:30:00,2555,1281
2021/05/29,07:31:00,4096,1344
2021/05/29,07:32:00,5122,1406
2021/05/29,07:33:00,3458,1531
2021/05/29,07:34:00,2848,1563
2021/05/29,07:35:00,2512,1625
2021/05/29,07:36:00,2947,1656
2021/05/29,07:37:00,2666,1719
2021/05/29,07:38:00,5150,1781
2021/05/29,07:39:00,5531,1875
2021/05/29,07:40:00,5180,1938
2021/05/29,07:41:00,5915,2031
2021/05/29,07:42:00,6055,2125
2021/05/29,07:43:00,6152,2219
2021/05/29,07:44:00,6401,2344
2021/05/29,07:45:00,6538,2438
2021/05/29,07:46:00,6738,2531
2021/05/29,07:47:00,6982,2656
2021/05/29,07:48:00,6734,2750
2021/05/29,07:49:00,6722,2906
2021/05/29,07:50:00,6874,3031
2021/05/29,07:51:00,7022,3125
2021/05/29,07:52:00,7430,3250
2021/05/29,07:53:00,7630,3375
2021/05/29,07:54:00,7664,3500
2021/05/29,07:55:00,8212,3625
2021/05/29,07:56:00,8459,3750
2021/05/29,07:57:00,8839,3906
2021/05/29,07:58:00,9150,4063
2021/05/29,07:59:00,9308,4219
2021/05/29,08:00:00,9511,4375
2021/05/29,08:01:00,9388,4531
2021/05/29,08:02:00,9838,4688
2021/05/29,08:03:00,10035,4844
2021/05/29,08:04:00,10498,5000
2021/05/29,08:05:00,10978,5188
2021/05/29,08:06:00,10934,5375
2021/05/29,08:07:00,10321,5563
2021/05/29,08:08:00,10441,5750
2021/05/29,08:09:00,10936,5906
2021/05/29,08:10:00,11044,6094
2021/05/29,08:11:00,11758,6281
2021/05/29,08:12:00,12900,6469
2021/05/29,08:13:00,13716,6688
2021/05/29,08:14:00,14331,6969
2021/05/29,08:15:00,14456,7188
2021/05/29,08:16:00,13713,7438
2021/05/29,08:17:00,13709,7656
2021/05/29,08:18:00,13456,7875
2021/05/29,08:19:00,13636,8094
2021/05/29,08:20:00,13932,8344
2021/05/29,08:21:00,14926,8594
2021/05/29,08:22:00,15121,8813
2021/05/29,08:23:00,15488,9063
2021/05/29,08:24:00,15751,9313
2021/05/29,08:25:00,15333,9625
2021/05/29,08:26:00,14892,9844
2021/05/29,08:27:00,15935,10125
2021/05/29,08:28:00,14644,10344
2021/05/29,08:29:00,14426,10594
2021/05/29,08:30:00,14172,10875
2021/05/29,08:31:00,14891,11094
2021/05/29,08:32:00,15066,11344
2021/05/29,08:33:00,14177,11563
2021/05/29,08:34:00,15820,11813
2021/05/29,08:35:00,16544,12094
2021/05/29,08:36:00,16636,12406
2021/05/29,08:37:00,14640,12656
2021/05/29,08:38:00,15442,12906
2021/05/29,08:39:00,12934,13125
2021/05/29,08:40:00,10969,13313
2021/05/29,08:41:00,10659,13531
2021/05/29,08:42:00,10267,13688
2021/05/29,08:43:00,10751,13875
2021/05/29,08:44:00,12565,14063
2021/05/29,08:45:00,12700,14281
2021/05/29,08:46:00,11170,14469
2021/05/29,08:47:00,10887,14656
2021/05/29,08:48:00,12291,14875
2021/05/29,08:49:00,13572,15094
2021/05/29,08:50:00,13545,15313
2021/05/29,08:51:00,13298,15531
2021/05/29,08:52:00,12092,15719
2021/05/29,08:53:00,11354,15906
2021/05/29,08:54:00,11836,16094
2021/05/29,08:55:00,11818,16344
2021/05/29,08:56:00,11575,16531
2021/05/29,08:57:00,11522,16688
2021/05/29,08:58:00,11663,16906
2021/05/29,08:59:00,11906,17063
2021/05/29,09:00:00,12147,17281
2021/05/29,09:01:00,11933,17469
2021/05/29,09:02:00,12245,17688
2021/05/29,09:03:00,12435,17906
2021/05/29,09:04:00,12160,18094
2021/05/29,09:05:00,12877,18281
2021/05/29,09:06:00,15867,18531
2021/05/29,09:07:00,15525,18813
2021/05/29,09:08:00,15410,19063
2021/05/29,09:09:00,16061,19313
2021/05/29,09:10:00,15772,19594
2021/05/29,09:11:00,14814,19844
2021/05/29,09:12:00,14198,20063
2021/05/29,09:13:00,14382,20344
2021/05/29,09:14:00,14216,20563
2021/05/29,09:15:00,14978,20813
2021/05/29,09:16:00,15175,21063
2021/05/29,09:17:00,19133,21344
2021/05/29,09:18:00,21145,21688
2021/05/29,09:19:00,22351,22031
2021/05/29,09:20:00,21869,22406
2021/05/29,09:21:00,18825,22719
2021/05/29,09:22:00,20694,23063
2021/05/29,09:23:00,20224,23406
2021/05/29,09:24:00,20397,23719
2021/05/29,09:25:00,20507,24063
2021/05/29,09:26:00,19496,24438
2021/05/29,09:27:00,20321,24750
2021/05/29,09:28:00,20668,25063
2021/05/29,09:29:00,18437,25406
2021/05/29,09:30:00,16667,25750
2021/05/29,09:31:00,15755,26000
2021/05/29,09:32:00,14403,26250
2021/05/29,09:33:00,13533,26500
2021/05/29,09:34:00,18537,26750
2021/05/29,09:35:00,17623,27063
2021/05/29,09:36:00,23246,27406
2021/05/29,09:37:00,25601,27813
2021/05/29,09:38:00,24094,28250
2021/05/29,09:39:00,16567,28563
2021/05/29,09:40:00,18760,28844
2021/05/29,09:41:00,17721,29156
2021/05/29,09:42:00,15841,29438
2021/05/29,09:43:00,18988,29750
2021/05/29,09:44:00,21345,30063
2021/05/29,09:45:00,22638,30438
2021/05/29,09:46:00,24249,30875
2021/05/29,09:47:00,25418,31250
2021/05/29,09:48:00,20691,31625
2021/05/29,09:49:00,26338,31969
2021/05/29,09:50:00,29572,32469
2021/05/29,09:51:00,30150,32969
2021/05/29,09:52:00,31812,33438
2021/05/29,09:53:00,29191,34000
2021/05/29,09:54:00,28396,34438
2021/05/29,09:55:00,29206,34938
2021/05/29,09:56:00,27493,35406
2021/05/29,09:57:00,29050,35875
2021/05/29,09:58:00,26882,36344
2021/05/29,09:59:00,30175,36844
2021/05/29,10:00:00,29941,37313
2021/05/29,10:01:00,29395,37844
2021/05/29,10:02:00,27998,38281
2021/05/29,10:03:00,28567,38781
2021/05/29,10:04:00,25865,39250
2021/05/29,10:05:00,25196,39625
2021/05/29,10:06:00,28455,40063
2021/05/29,10:07:00,29173,40563
2021/05/29,10:08:00,22077,40969
2021/05/29,10:09:00,27020,41406
2021/05/29,10:10:00,30857,41906
2021/05/29,10:11:00,30457,42438
2021/05/29,10:12:00,26183,42938
2021/05/29,10:13:00,25469,43406
2021/05/29,10:14:00,28299,43844
2021/05/29,10:15:00,30152,44344
2021/05/29,10:16:00,28543,44844
2021/05/29,10:17:00,26103,45281
2021/05/29,10:18:00,23512,45781
2021/05/29,10:19:00,25777,46219
2021/05/29,10:20:00,24852,46719
2021/05/29,10:21:00,27836,47188
2021/05/29,10:22:00,29494,47656
2021/05/29,10:23:00,27209,48219
2021/05/29,10:24:00,23938,48688
2021/05/29,10:25:00,21902,49125
2021/05/29,10:26:00,19668,49469
2021/05/29,10:27:00,18381,49813
2021/05/29,10:28:00,17858,50125
2021/05/29,10:29:00,17949,50406
2021/05/29,10:30:00,24102,50719
2021/05/29,10:31:00,21753,51094
2021/05/29,10:32:00,22955,51469
2021/05/29,10:33:00,21975,51875
2021/05/29,10:34:00,26907,52250
2021/05/29,10:35:00,31769,52719
2021/05/29,10:36:00,34137,53188
2021/05/29,10:37:00,32614,53781
2021/05/29,10:38:00,30849,54281
2021/05/29,10:39:00,30778,54781
2021/05/29,10:40:00,30503,55313
2021/05/29,10:41:00,30633,55813
2021/05/29,10:42:00,31807,56344
2021/05/29,10:43:00,32179,56875
2021/05/29,10:44:00,29085,57375
2021/05/29,10:45:00,28635,57875
2021/05/29,10:46:00,27704,58313
2021/05/29,10:47:00,27755,58781
2021/05/29,10:48:00,28716,59250
2021/05/29,10:49:00,29435,59750
2021/05/29,10:50:00,30351,60250
2021/05/29,10:51:00,29202,60750
2021/05/29,10:52:00,30631,61219
2021/05/29,10:53:00,31136,61781
2021/05/29,10:54:00,31128,62250
2021/05/29,10:55:00,31457,62750
2021/05/29,10:56:00,31711,63313
2021/05/29,10:57:00,31565,63813
2021/05/29,10:58:00,31562,64375
2021/05/29,10:59:00,31532,64875
2021/05/29,11:00:00,30909,65406
2021/05/29,11:01:00,30789,65938
2021/05/29,11:02:00,31065,66406
2021/05/29,11:03:00,31957,66969
2021/05/29,11:04:00,31941,67469
2021/05/29,11:05:00,32000,68000
2021/05/29,11:06:00,31730,68531
2021/05/29,11:07:00,32054,69063
2021/05/29,11:08:00,31971,69625
2021/05/29,11:09:00,31968,70125
2021/05/29,11:10:00,32068,70656
2021/05/29,11:11:00,32092,71219
2021/05/29,11:12:00,32292,71719
2021/05/29,11:13:00,32115,72281
2021/05/29,11:14:00,31425,72813
2021/05/29,11:15:00,31970,73313
2021/05/29,11:16:00,31893,73844
2021/05/29,11:17:00,31985,74375
2021/05/29,11:18:00,32113,74906
2021/05/29,11:19:00,32447,75438
2021/05/29,11:20:00,32336,75969
2021/05/29,11:21:00,31766,76500
2021/05/29,11:22:00,32215,77031
2021/05/29,11:23:00,33127,77594
2021/05/29,11:24:00,32126,78125
2021/05/29,11:25:00,30654,78656
2021/05/29,11:26:00,31013,79188
2021/05/29,11:27:00,29009,79656
2021/05/29,11:28:00,28269,80188
2021/05/29,11:29:00,27586,80625
2021/05/29,11:30:00,29386,81031
2021/05/29,11:31:00,32420,81594
2021/05/29,11:32:00,32404,82125
2021/05/29,11:33:00,29715,82625
2021/05/29,11:34:00,31018,83156
2021/05/29,11:35:00,31753,83656
2021/05/29,11:36:00,31250,84188
2021/05/29,11:37:00,28133,84688
2021/05/29,11:38:00,31186,85156
2021/05/29,11:39:00,33685,85719
2021/05/29,11:40:00,32670,86250
2021/05/29,11:41:00,31453,86781
2021/05/29,11:42:00,32008,87313
2021/05/29,11:43:00,32887,87875
2021/05/29,11:44:00,33665,88438
2021/05/29,11:45:00,33343,88969
2021/05/29,11:46:00,32886,89531
2021/05/29,11:47:00,34017,90094
2021/05/29,11:48:00,34516,90625
2021/05/29,11:49:00,34609,91250
2021/05/29,11:50:00,34694,91781
2021/05/29,11:51:00,34703,92406
2021/05/29,11:52:00,34196,92938
2021/05/29,11:53:00,33622,93531
2021/05/29,11:54:00,33819,94094
2021/05/29,11:55:00,33678,94656
2021/05/29,11:56:00,33285,95219
2021/05/29,11:57:00,33470,95750
2021/05/29,11:58:00,33523,96344
2021/05/29,11:59:00,33616,96906
2021/05/29,12:00:00,33584,97438
2021/05/29,12:01:00,33427,98031
2021/05/29,12:02:00,33163,98563
2021/05/29,12:03:00,33014,99094
2021/05/29,12:04:00,32765,99656
2021/05/29,12:05:00,32747,100219
2021/05/29,12:06:00,32789,100750
2021/05/29,12:07:00,32666,101281
2021/05/29,12:08:00,32625,101844
2021/05/29,12:09:00,32669,102375
2021/05/29,12:10:00,32357,102938
2021/05/29,12:11:00,32172,103469
2021/05/29,12:12:00,32180,104000
2021/05/29,12:13:00,32184,104531
2021/05/29,12:14:00,32206,105063
2021/05/29,12:15:00,32173,105625
2021/05/29,12:16:00,31981,106125
2021/05/29,12:17:00,31836,106656
2021/05/29,12:18:00,31760,107188
2021/05/29,12:19:00,31890,107719
2021/05/29,12:20:00,31748,108281
2021/05/29,12:21:00,31585,108813
2021/05/29,12:22:00,31629,109313
2021/05/29,12:23:00,31386,109844
2021/05/29,12:24:00,31348,110344
2021/05/29,12:25:00,31256,110875
2021/05/29,12:26:00,31155,111406
2021/05/29,12:27:00,30465,111906
2021/05/29,12:28:00,30925,112438
2021/05/29,12:29:00,30948,112938
2021/05/29,12:30:00,30900,113438
2021/05/29,12:31:00,31202,113969
2021/05/29,12:32:00,31278,114500
2021/05/29,12:33:00,31156,115000
2021/05/29,12:34:00,30915,115531
2021/05/29,12:35:00,30539,116000
2021/05/29,12:36:00,30674,116563
2021/05/29,12:37:00,30503,117031
2021/05/29,12:38:00,30693,117594
2021/05/29,12:39:00,31022,118063
2021/05/29,12:40:00,31114,118594
2021/05/29,12:41:00,30555,119125
2021/05/29,12:42:00,29883,119594
2021/05/29,12:43:00,30993,120094
2021/05/29,12:44:00,31720,120656
2021/05/29,12:45:00,31701,121156
2021/05/29,12:46:00,31811,121719
2021/05/29,12:47:00,31435,122219
2021/05/29,12:48:00,27136,122688
2021/05/29,12:49:00,30522,123219
2021/05/29,12:50:00,30622,123719
2021/05/29,12:51:00,30975,124250
2021/05/29,12:52:00,31864,124750
2021/05/29,12:53:00,33156,125281
2021/05/29,12:54:00,34830,125875
2021/05/29,12:55:00,36042,126438
2021/05/29,12:56:00,36955,127094
2021/05/29,12:57:00,37176,127688
